Loan_Amount_Requested,Length_Employed,Home_Owner,Annual_Income,Income_Verified,Purpose_Of_Loan,Debt_To_Income,Inquiries_Last_6Mo,Months_Since_Deliquency,Total_Accounts,Gender,Interest_Rate
5600,11,5,42000,0,2,11.6,0,54,19,0,1
14000,1,0,0,0,2,19.57,2,0,49,1,1
19000,1,5,83000,1,2,17.09,2,0,37,1,1
9000,3,4,81000,0,2,21.45,0,0,24,1,1
2400,3,4,63300,2,1,14.73,0,0,12,1,0
7425,5,5,51240,2,2,12.79,0,30,21,1,1
8000,7,3,25000,0,1,33.74,1,35,26,0,2
28000,2,4,95000,1,2,9.95,1,0,16,1,0
9925,8,0,80000,2,2,14.79,2,69,14,1,1
6600,4,4,49000,2,1,9.65,0,0,11,1,0
12175,11,4,60000,0,11,18.5,1,0,26,1,2
3600,1,0,68000,2,12,18.06,0,81,14,1,2
21000,6,0,100600,1,1,8.24,1,27,15,0,1
12000,0,0,230000,0,9,20.12,2,8,47,1,2
12000,1,0,61000,2,2,2.16,2,0,16,1,0
20000,2,4,130000,1,2,10.56,0,53,30,1,2
15000,8,0,48400,1,2,18.22,0,14,25,1,2
30000,10,0,120000,0,2,12.72,0,57,19,1,2
16100,10,0,36000,0,2,27.8,0,0,33,1,1
31075,1,4,0,0,2,17.45,0,0,16,0,1
13000,1,3,46000,1,2,16.88,1,0,16,1,1
10000,0,4,72095,0,2,13.73,0,48,23,0,1
14125,6,5,57000,2,2,20.88,1,46,17,1,2
11500,8,0,62000,2,1,6.29,0,0,26,1,0
6000,6,0,95576,2,2,11.29,0,46,10,0,1
15000,8,5,50000,1,1,13.92,1,0,36,0,1
12000,1,3,66000,1,2,12.58,0,0,15,0,1
8000,5,3,35000,0,2,30.48,0,0,17,1,1
11700,7,0,34000,0,11,16.94,0,52,11,1,1
12000,1,0,94000,0,1,26.75,0,0,16,0,0
10000,6,5,75000,0,2,8.43,0,0,26,0,1
1600,3,5,0,1,6,19.9,0,0,15,1,2
18000,4,0,0,0,4,16.91,1,33,21,1,1
33425,1,0,75000,0,2,18.99,0,4,16,1,2
24575,2,0,117200,1,2,26.45,0,6,31,1,2
7500,0,4,29000,2,2,19.37,0,0,19,1,1
9000,5,5,42597,2,2,21.61,2,32,55,1,1
8200,10,4,23000,1,2,12.01,1,0,9,0,2
16000,3,5,72000,0,0,7.25,1,25,21,1,2
18000,1,0,85000,1,1,17.61,1,0,17,0,1
15000,1,4,39000,2,2,21.88,0,0,11,0,1
24000,1,5,75000,1,2,11,0,0,14,1,2
7175,8,5,43000,2,1,25.45,1,0,9,0,1
7000,0,5,60000,1,2,14.36,0,0,16,0,0
12000,2,0,46000,2,2,11.22,2,0,24,1,1
17500,3,0,75000,1,2,12.7,0,0,23,1,1
10000,5,5,48000,2,1,23.65,3,0,23,1,2
23675,1,4,0,1,2,11.53,2,0,20,0,1
19000,2,0,55000,0,8,17.32,1,22,29,1,2
12725,1,0,71849,2,2,15.63,1,0,18,1,0
5300,5,4,45000,2,2,19.95,4,0,31,1,1
8000,1,5,112000,2,13,8.13,1,43,22,1,1
15500,0,3,38400,1,2,19.63,0,0,23,0,1
28000,1,4,80000,0,2,15,0,0,14,1,2
12000,1,3,55000,2,2,26.03,0,64,39,0,2
8000,0,0,115000,1,2,14.4,0,0,23,1,0
22750,1,0,0,2,2,19.18,1,9,16,1,2
25000,1,0,70000,1,2,12.28,0,60,19,1,1
4000,2,0,84000,2,2,13.56,1,0,33,1,1
18750,9,0,41820,2,2,23.62,0,15,23,1,2
6000,7,5,97000,1,2,4.66,0,24,12,0,2
3000,10,3,35000,0,2,4.22,0,41,18,1,2
22500,1,0,110000,0,2,25.51,1,0,43,1,2
6000,5,4,55000,1,2,23.48,0,0,22,1,0
18000,10,4,110000,1,9,14.8,1,0,23,1,2
5000,6,0,32500,0,0,20.27,5,0,24,1,0
15000,7,0,98000,2,2,3.67,1,25,13,1,1
35000,1,0,90000,0,2,29.97,0,46,33,1,1
35000,10,0,114400,0,2,24.45,2,62,30,1,2
13150,2,4,90000,1,2,19.53,0,33,32,0,2
32350,1,0,0,0,2,32.29,0,5,17,1,2
8875,8,0,40000,0,2,29.07,1,54,18,1,2
3000,7,4,27500,2,9,34.46,0,0,22,1,2
6625,1,4,22464,2,2,29.49,0,0,16,1,1
12000,5,5,69600,2,13,19.09,3,19,31,1,1
10000,1,4,0,0,1,4.86,0,47,10,0,2
8000,2,5,43000,2,4,13.48,1,42,23,1,1
5500,2,5,36000,2,0,6.17,0,0,8,0,1
17500,1,0,60000,2,2,28.22,1,0,26,1,0
10000,8,4,78000,1,1,2.82,1,0,10,1,1
19950,8,3,70000,1,2,16.77,1,0,13,0,2
30000,9,4,120000,0,2,11.62,1,0,16,1,2
16000,5,0,100000,2,4,16.28,1,0,33,0,0
11875,5,4,35000,2,2,25.71,1,0,19,1,1
12725,10,4,87000,1,12,8.13,0,36,21,1,2
8000,2,4,42000,1,2,23.09,1,15,68,0,1
10000,1,0,52000,0,2,32.72,0,72,19,1,1
12000,10,4,0,2,1,14.68,0,0,27,1,0
31200,9,0,87000,0,2,17.42,0,28,12,0,2
7200,2,0,46000,0,4,14.11,2,0,14,0,2
7300,10,4,26000,1,2,8.54,0,18,19,0,2
9125,1,4,58000,0,2,30.83,0,0,26,1,1
9000,1,5,90000,0,2,10.84,0,42,28,1,2
9100,1,0,120000,0,4,23.92,5,0,51,0,1
3000,2,0,35000,2,2,6.28,2,29,26,1,1
10000,1,5,43000,2,2,14.04,0,0,16,0,0
8000,1,4,55000,1,2,2.99,0,0,15,1,1
20000,1,0,74000,1,4,12.44,0,0,26,0,1
28000,1,0,110000,0,1,23.41,3,0,28,0,1
5000,6,0,0,2,0,28,3,12,20,1,1
12000,10,0,62500,2,2,10.77,0,62,19,1,0
8500,1,3,74714,1,2,7.97,1,0,20,1,1
15000,8,0,36000,2,2,4.1,2,0,10,1,2
20475,7,0,52000,0,2,20.66,2,0,28,1,2
10625,5,0,66500,2,2,9.17,1,0,21,0,0
16375,4,4,45000,0,2,26.61,0,9,17,1,1
10000,1,0,43000,0,1,23.55,1,0,37,0,1
6625,2,4,137500,0,6,20.41,1,8,22,1,2
35000,1,4,82000,1,2,13.5,0,0,11,1,2
4000,3,4,0,2,1,15.3,0,38,12,1,2
2000,1,0,41000,2,1,19.64,4,34,23,1,1
12000,4,4,43500,0,6,17.52,0,0,7,1,1
14000,1,0,70000,1,2,10.13,0,0,22,1,0
4500,8,4,55000,2,8,26.31,0,0,21,0,2
3600,0,0,25000,0,7,31.88,2,27,42,0,2
5350,2,4,37440,2,2,15.51,0,58,25,1,1
16000,7,5,100000,1,1,21.2,0,5,39,0,2
25000,1,5,0,1,2,20.13,0,16,48,1,1
12700,1,4,45000,1,2,33.73,0,22,34,1,2
10000,1,3,0,2,1,1.15,0,0,21,1,0
18000,9,3,56000,1,2,11.02,1,15,39,0,1
14400,1,0,63000,2,2,17.87,0,0,34,1,0
4000,1,4,67000,0,2,16.6,0,49,17,1,2
35000,4,4,117000,0,2,10.64,0,0,13,1,2
15000,1,0,45000,1,9,17.65,0,0,11,1,1
7200,11,4,23000,0,11,6.26,3,0,16,0,0
5000,2,4,65000,1,1,12.21,2,0,49,0,1
11250,6,0,39000,2,2,25.9,0,0,28,0,0
18225,1,0,185000,0,2,20.53,1,0,34,0,1
18000,6,0,69000,2,2,14.02,1,10,20,1,1
19000,5,0,85000,1,1,21.43,0,23,40,1,0
4200,1,5,27000,0,4,14.67,1,0,43,1,1
2850,11,4,18000,1,2,16.6,0,31,17,1,1
6250,1,0,105000,0,4,3.86,1,65,18,1,2
35000,1,0,0,0,2,26.95,3,0,46,1,2
9000,2,4,52000,0,2,10.25,2,0,33,0,2
15000,5,5,74000,1,9,3.57,2,35,16,1,1
5000,1,0,92000,1,2,16.66,1,21,37,1,1
21725,7,4,54540,0,9,12.52,1,0,15,1,1
3000,3,4,0,0,2,4.13,0,37,15,1,1
30000,1,0,110000,0,1,16.48,1,0,24,1,0
21000,11,0,97000,0,2,12.35,0,0,35,0,0
16625,7,4,49000,0,1,25.08,2,0,29,0,2
12000,3,4,92500,1,2,15.97,2,0,21,0,1
5000,4,4,53000,1,2,25.66,0,54,31,1,0
9200,5,0,65000,0,2,21.91,0,0,41,0,1
5525,5,5,18600,2,1,28.58,2,0,13,1,1
19600,5,5,49000,1,2,17.54,1,55,17,1,2
20000,6,4,96000,0,1,8.99,0,0,8,1,0
3500,1,0,0,2,0,5.82,0,0,14,1,0
7200,4,4,26000,2,8,5.31,0,0,21,1,2
10000,3,4,0,0,2,17.63,2,0,17,1,1
23975,0,4,48000,1,1,19.95,0,0,10,0,1
14000,3,5,0,1,2,38.83,0,0,32,0,2
2800,5,4,0,2,7,23.29,1,5,31,1,1
25000,11,5,61373,0,1,15.9,1,28,34,1,1
6000,2,0,0,1,2,27.01,0,0,40,1,0
7200,5,4,99000,1,2,17.87,0,0,11,1,2
6000,1,5,38000,2,2,18.69,0,11,9,0,2
35000,1,4,130000,1,2,8.17,2,18,52,1,2
2500,4,0,45000,0,2,1.47,0,18,11,1,2
30000,7,0,100000,0,2,25.36,2,66,47,1,2
4000,1,0,60000,2,2,2.12,2,36,17,0,1
35000,1,0,187000,1,4,20.17,2,0,45,1,1
9000,3,0,69000,2,1,24.31,3,0,31,1,1
5600,2,3,0,0,2,11.37,2,7,30,0,2
15000,1,3,60000,0,2,15.32,1,41,28,0,1
3600,6,5,0,2,1,23.36,2,0,35,1,1
18000,1,0,95000,2,2,28.87,0,0,33,1,0
7000,7,4,0,0,1,11.32,2,0,29,0,2
12000,7,4,72000,1,1,14.8,0,66,19,1,1
20000,4,4,120000,1,2,13.54,0,13,15,1,1
28000,2,0,80000,1,1,26.48,0,0,25,1,0
10000,6,5,46450,2,2,4.26,0,0,13,1,0
15250,3,5,66000,0,2,15.89,0,21,24,1,1
10000,7,4,64000,0,6,5.24,1,0,17,1,1
35000,2,5,176000,0,1,19.6,0,3,41,0,1
16000,1,0,53000,1,2,24.18,0,15,45,1,1
8000,6,4,46800,2,6,8.95,0,0,10,1,1
10000,1,4,43000,1,1,12.31,0,21,15,1,0
12800,5,5,0,0,1,6.61,3,0,19,0,2
12000,1,4,48686,2,2,10.11,1,39,14,1,1
23725,8,5,54000,0,2,20.64,0,0,50,1,2
9750,5,4,35000,2,2,18.79,1,0,11,0,2
15000,9,0,34000,0,2,23.9,0,0,11,1,2
20000,0,3,55000,0,2,13.22,0,0,13,1,0
10000,11,4,30912,0,9,25.39,0,0,23,1,2
13000,7,0,125000,1,4,11.45,1,0,25,1,1
15000,5,0,65000,2,1,21.09,0,9,43,1,0
16500,2,3,53500,0,1,21.67,3,0,29,1,2
7075,2,4,35000,2,9,19.02,2,0,14,1,2
1500,5,4,42000,1,9,18.23,0,0,10,0,0
6000,2,4,41000,2,2,5.68,0,0,10,1,0
10000,1,4,53000,2,1,10.89,0,0,15,1,1
17625,1,5,0,0,1,23.79,1,55,25,1,2
12000,1,0,105000,0,4,8.86,1,30,17,1,0
10950,1,5,70000,1,2,19.84,1,56,17,1,2
3600,1,0,0,2,4,9.81,2,29,23,1,1
21000,9,5,0,1,1,9.2,2,0,19,1,0
35000,1,0,110000,0,2,32.5,3,0,36,1,2
10000,10,3,38000,2,2,15.07,0,0,19,1,0
14500,1,0,93815,0,2,12.27,0,0,31,1,2
10000,5,4,32000,2,1,13.39,0,0,18,1,1
15400,10,4,0,1,1,19.4,0,21,20,1,1
10000,10,0,0,1,6,4.64,0,0,17,0,1
5000,1,0,71000,2,4,9.03,0,9,7,1,2
5000,1,5,70000,2,2,15.07,1,0,22,1,1
15000,1,4,0,0,2,31.71,0,0,12,1,2
7050,11,3,33664.44,2,1,17.4,0,0,12,1,1
23675,1,4,54500,0,1,24.11,0,0,11,1,1
5000,6,0,35000,0,4,19.68,1,13,18,1,2
28000,4,5,78300,2,1,25.7,0,0,36,1,1
9000,10,0,0,2,11,20.02,0,0,20,1,0
18500,1,4,0,2,1,18.39,0,0,25,1,1
24000,6,4,70000,0,2,23.23,0,25,19,1,2
7000,5,5,124970,0,2,4.44,6,7,37,1,1
28000,9,5,0,1,4,12.1,0,46,25,0,0
24000,5,4,90000,2,2,15.68,1,67,34,1,0
16000,1,0,65000,0,1,14.36,1,0,19,1,1
6000,1,4,0,2,2,19.23,3,71,17,1,2
25000,1,0,82400,0,4,6.9,8,28,17,0,2
17325,5,0,44500,2,2,20.71,1,40,24,1,2
13000,2,5,0,2,1,19.5,0,41,10,1,0
4200,1,4,60000,0,9,29.6,1,16,28,0,2
35000,8,3,135000,0,2,14.7,0,0,30,1,0
19075,8,4,53000,0,1,31.56,0,0,63,0,1
6000,6,0,62000,1,8,14.36,0,0,26,1,0
5000,6,3,30000,1,1,22.6,0,0,15,1,1
21675,2,5,116000,0,1,13.25,0,14,16,1,2
9800,6,5,28000,1,2,18.39,0,42,19,1,2
20000,7,0,135000,1,2,9.13,0,3,10,1,1
10800,2,4,30000,1,2,36.36,0,0,25,0,1
17850,1,4,49500,1,2,13.83,0,14,27,1,1
20000,5,5,70000,1,2,18.03,0,0,27,0,1
16750,2,0,45000,0,2,27.12,0,0,23,1,0
10500,0,0,85000,1,2,13.5,0,35,56,1,0
20000,1,0,54000,0,2,29.53,0,0,21,1,2
27200,1,0,250000,0,6,15.97,0,7,21,1,2
5000,9,0,0,1,2,6.86,1,0,8,0,2
16000,1,0,122500,0,2,13.37,1,40,34,1,1
24375,4,0,130000,0,2,13.88,2,0,20,0,2
20000,4,3,78000,1,2,19.11,0,0,20,0,0
6400,0,4,65000,1,7,10.34,2,24,17,1,0
18000,2,4,60000,0,1,24.4,0,0,23,0,1
35000,1,0,130000,0,2,20.57,1,58,32,1,2
22750,1,0,52000,0,2,32.21,1,0,31,1,2
30000,0,0,148900,0,2,12.78,4,1,22,1,2
28000,9,0,0,0,2,24.63,2,69,45,1,2
8100,10,5,57700,2,2,14.18,3,0,35,1,0
20000,1,5,77000,0,1,14.55,0,37,37,1,0
26375,1,0,0,2,2,18.06,0,0,20,1,2
12000,3,4,45000,2,1,19.92,0,0,16,1,1
35000,0,3,0,1,2,21,0,0,19,1,1
19000,1,0,100000,2,2,29.06,1,47,44,1,0
12000,5,4,78000,2,1,16.68,0,51,14,0,0
4200,9,4,85000,1,2,9.22,1,0,15,1,2
18600,1,0,70000,0,2,20.88,0,0,38,1,2
6500,1,5,100000,2,4,6.77,0,0,19,0,1
32000,1,4,0,0,2,9.28,1,0,10,1,2
17475,3,4,45408,1,2,24.92,1,0,27,1,0
20000,9,0,120000,0,1,16.41,1,0,20,1,0
12000,1,0,75000,1,4,20.11,0,32,35,1,1
15000,2,0,120000,0,2,10.1,1,0,21,1,2
6000,2,4,36720,2,2,28.56,0,44,35,0,1
22000,3,0,0,0,2,16.66,3,0,16,1,2
14025,0,4,39000,1,2,23.42,0,44,19,1,2
12275,4,0,0,1,2,18.98,1,0,33,1,1
19200,1,0,65000,0,2,25.85,0,0,22,0,1
12000,10,0,95000,1,2,3.94,1,9,24,1,1
15000,1,4,80000,2,2,14.85,0,27,26,1,1
15000,5,5,110000,2,1,5.72,0,0,16,1,1
15000,2,5,37000,0,2,32.92,0,8,9,1,2
15000,6,4,60000,2,2,4.64,2,7,20,1,2
10000,0,4,73000,2,2,13.25,3,46,42,0,2
10075,1,0,131000,0,2,7.4,0,39,13,1,1
21000,1,5,80000,1,2,10.62,1,49,24,1,1
5500,9,0,72925,2,2,8.22,0,0,17,0,0
6900,2,5,40000,1,1,4.35,0,75,20,0,0
1400,2,4,29500,0,6,6.26,1,0,12,1,1
11200,0,3,72000,1,4,13.67,1,59,27,0,1
35000,7,5,104500,0,2,12.6,1,6,21,1,2
18000,1,4,0,2,1,15.93,1,55,15,1,0
18000,6,4,0,0,11,12.31,0,6,31,1,2
2800,8,4,37829,0,8,21.13,0,57,16,1,1
6000,10,4,50000,2,2,17.36,1,0,35,0,0
5100,6,4,0,1,2,24.96,1,18,38,0,1
32350,1,4,65000,0,2,28.22,0,0,32,0,1
19000,1,5,65000,0,2,25.37,0,0,26,0,2
5000,1,0,31000,2,2,16.03,3,0,50,1,0
5000,10,5,38750,0,9,19.17,0,15,20,1,2
27575,2,4,60000,1,2,17.26,2,0,28,1,2
15500,1,4,72000,0,1,20.65,0,0,24,1,0
14025,3,4,0,1,2,25.5,0,0,24,1,1
18550,5,3,42000,2,2,19.09,0,78,31,1,1
5000,10,0,70000,0,2,24.98,2,53,15,1,2
10000,1,4,48000,0,1,5.78,0,79,26,1,0
8000,8,4,0,1,2,16.96,3,0,31,0,2
9000,6,4,40000,0,2,24.9,1,56,18,0,1
5375,10,4,15000,0,9,18.08,0,0,3,0,1
10000,4,5,54000,1,11,11.49,0,17,22,1,2
6600,0,4,0,1,2,33.96,1,0,13,0,2
24000,1,5,0,0,2,12.41,0,0,13,1,1
10000,1,5,35000,1,2,18.93,0,0,18,1,1
11725,6,3,0,1,1,14.4,0,52,20,1,2
20000,10,0,135000,0,2,9.47,0,7,26,0,2
4000,2,0,73000,0,2,13.05,1,14,27,0,1
7000,2,0,80000,1,9,13.32,0,74,22,1,1
30000,1,4,105000,0,4,14.45,0,0,23,1,2
5000,0,4,28000,1,2,6.34,0,0,9,1,1
14675,6,0,48000,0,2,21.75,0,0,16,1,2
10200,5,0,111800,2,1,9.3,3,0,53,1,0
20000,3,0,75000,0,2,15.65,1,32,22,0,2
30000,1,4,0,0,2,18.05,1,0,36,0,2
9300,1,4,0,1,2,23.65,1,43,21,1,2
13000,10,5,48000,0,1,15.1,1,0,37,1,0
5000,11,0,17000,0,1,28.66,0,0,19,1,1
16000,1,0,95000,1,1,12.42,1,38,31,1,1
6825,0,3,24000,2,1,8.85,2,0,8,1,1
35000,1,5,0,0,2,18.16,1,0,22,0,1
11075,2,0,40000,1,2,20.31,2,15,14,1,2
6000,11,4,25000,1,2,17.5,1,65,39,1,1
10800,1,0,47500,1,1,28.52,1,17,26,1,1
20000,5,3,85000,0,2,16.98,2,26,34,1,1
22000,6,4,0,0,2,23.44,0,0,19,1,1
25000,7,0,110000,1,1,22,1,0,46,1,2
17500,4,3,25000,1,2,3.86,3,0,61,1,1
19200,3,0,110000,0,2,21.22,1,17,39,1,2
5000,4,4,39000,2,2,14.12,0,7,21,0,1
1500,5,4,50000,2,9,17.04,2,0,15,1,1
12575,4,0,50000,1,4,19.18,0,7,10,1,2
15000,4,5,75000,1,4,20.35,0,0,10,0,1
6000,2,3,25000,2,2,24.53,1,0,11,1,1
10000,7,0,0,1,2,14.16,2,0,36,0,0
18000,11,5,83328,0,1,19.89,0,0,32,1,1
6400,3,0,40000,1,2,34.05,3,6,26,1,2
24000,4,0,0,1,2,6.17,1,0,28,1,0
10000,0,0,90000,2,2,10.07,1,72,28,0,1
15000,2,0,63000,2,2,11.81,0,0,26,0,2
12000,6,0,102000,2,0,8.09,0,0,22,1,0
12000,6,4,56000,0,2,9.54,0,0,14,1,2
18825,7,0,45000,0,1,34.83,0,2,24,1,2
6800,5,4,32000,2,2,18.79,0,48,20,1,1
8150,2,0,75000,1,9,12.91,2,0,12,0,0
18000,10,5,112000,0,9,8.64,0,68,16,1,1
12000,6,0,55000,0,2,21.64,0,0,24,1,2
12000,10,4,45000,1,2,19.17,1,0,32,0,0
10000,5,4,36714,0,2,19.84,1,67,19,1,2
21000,1,0,0,1,2,22.82,1,0,36,0,1
13500,0,4,45000,2,2,12.21,1,0,12,1,1
5000,1,4,56508,0,1,12.25,1,0,15,1,1
18075,7,0,0,2,2,25.81,1,0,26,0,2
28000,11,4,102000,0,1,31.43,0,24,35,1,0
15000,7,0,85000,1,2,11.05,0,12,20,1,0
15000,7,4,54000,0,1,10.33,1,0,35,0,1
14000,4,0,0,2,1,24.83,2,0,26,0,1
8000,0,4,60000,2,2,30.4,3,38,41,1,1
10800,6,5,40000,2,2,25.29,2,0,30,1,2
15000,1,5,70000,1,1,22.1,0,0,30,1,1
11000,2,0,50000,2,2,15.72,1,0,15,1,1
5000,2,4,85000,2,2,9.98,0,33,14,1,0
18000,8,0,68000,0,2,27.71,0,0,51,1,2
15000,3,4,47000,2,2,20.11,1,22,35,1,2
17000,1,3,42000,2,1,23.17,1,0,16,0,0
5600,1,4,0,1,9,33.84,0,54,23,1,1
35000,3,5,93000,1,2,21.61,1,0,35,1,2
12375,8,0,45000,2,2,11.73,0,0,17,1,1
15000,1,0,82000,2,2,4.95,0,0,23,1,0
22250,1,0,92000,0,2,12.9,0,44,40,0,1
20000,1,0,80000,0,2,11.03,1,0,27,1,1
6000,3,0,45000,2,2,17.76,3,0,11,1,1
29700,5,0,0,0,2,4.64,3,0,28,1,2
10800,10,4,55000,2,2,11.78,0,15,23,1,1
8000,1,0,30000,2,11,22.76,0,0,8,0,1
10400,2,4,47400,2,2,17.7,1,29,12,1,1
15200,1,0,60000,1,2,24.02,2,2,24,1,2
25000,1,0,75000,1,9,32.91,0,14,63,0,1
5400,5,5,39600,2,2,26.64,0,49,24,0,2
16525,1,0,52690,0,1,28.31,1,0,44,1,2
18900,1,4,43000,2,2,13.28,1,0,50,1,2
18000,4,4,50000,1,2,18.36,0,0,16,0,1
35000,1,0,120000,0,2,11.93,0,0,23,1,2
14000,3,0,102500,2,2,26.26,0,73,42,1,0
15000,1,5,110000,2,2,23.57,1,11,38,1,1
10000,3,4,0,2,1,19.32,1,0,19,1,2
12000,8,4,0,1,2,12.37,0,0,17,1,1
8975,6,4,0,0,2,23.52,1,17,28,1,1
35000,1,0,75000,0,2,20.8,0,0,32,1,1
22000,9,0,50000,1,1,20.98,0,0,20,1,2
9450,1,0,89000,2,2,35.66,0,46,23,0,1
8000,5,4,30000,2,8,7.12,0,37,9,0,0
10000,4,4,40000,0,2,20.46,1,0,13,0,2
20000,1,0,92000,0,4,11.98,1,0,25,1,1
11400,8,5,50000,2,2,5.47,0,0,15,0,1
12000,4,0,120000,2,2,15.69,2,0,32,0,0
6000,10,4,0,2,9,15.08,0,0,17,0,0
18000,9,0,90000,2,1,11.72,0,0,15,0,0
6500,0,0,30000,0,2,8.37,0,10,30,0,1
6000,9,4,25000,2,2,23.95,0,0,7,0,2
35000,0,3,180000,1,1,14.19,1,0,23,1,1
12100,5,4,55000,1,2,34.43,0,0,32,1,1
18000,1,0,113000,1,2,19.46,1,0,38,1,2
19500,7,0,70000,2,4,23.25,0,52,28,0,1
3000,11,0,20500,0,0,22.07,0,77,12,1,0
9600,1,0,67350,2,2,5.56,1,2,15,1,1
16000,1,4,55000,1,1,15.4,0,50,22,0,1
6000,10,0,115000,2,2,15.77,1,67,15,0,1
7000,11,0,45684,0,2,10.17,1,15,14,1,1
10000,1,4,110000,2,2,11.69,1,26,29,0,0
10000,5,4,52000,1,2,24.9,4,33,16,1,2
4000,3,0,0,2,9,10.07,3,38,33,1,1
21000,8,0,128500,0,2,32.73,0,0,32,1,0
20000,1,0,80000,1,2,16.7,1,8,26,0,1
4800,1,3,35000,0,9,22.7,1,0,15,1,2
15000,11,4,58000,1,2,18.14,0,28,14,1,2
6400,0,4,31200,2,2,25.27,0,66,16,1,2
28000,1,0,150000,1,2,11.18,1,69,26,0,2
24000,3,0,0,1,2,10.25,1,0,34,1,0
10000,9,4,48000,2,2,21.65,1,26,20,1,1
8400,1,4,28000,2,1,7.59,0,0,8,1,0
27075,0,4,62000,0,2,23.54,0,0,11,0,2
12500,8,0,73500,2,2,16.49,2,0,28,0,2
12000,1,0,42000,2,4,22.31,1,0,13,0,1
20600,0,4,45994,0,4,4.5,0,27,12,0,2
12000,1,0,48000,2,1,28.54,1,36,17,0,0
5000,7,4,130000,0,2,7.17,2,30,22,1,2
21550,1,0,48000,0,2,20.33,0,0,32,1,1
15000,1,0,55000,0,2,22.13,0,0,34,1,0
10000,2,4,105000,2,2,6.06,0,11,24,1,0
20000,6,4,74226.36,0,2,15.42,0,79,22,1,1
12500,1,0,32000,2,2,15.93,0,0,16,1,0
4450,2,4,98000,2,6,17.44,2,0,35,0,1
5000,8,0,0,2,2,11.79,1,0,11,0,2
10000,6,5,68275,2,1,10.93,0,72,26,1,0
10500,10,5,70000,0,2,30.27,0,0,25,1,1
16000,1,3,52000,2,1,17.03,0,0,23,1,0
12000,1,5,72000,2,2,14.58,1,50,68,1,1
21000,1,0,121392,2,6,19.53,0,0,37,1,0
6000,6,0,0,0,2,24.39,0,70,30,1,0
5375,1,0,60000,2,1,18.18,0,8,12,1,1
3600,9,0,75000,1,2,4.56,2,0,18,1,2
15325,11,4,47800,0,2,24.43,1,47,48,0,2
17000,8,0,0,2,2,15.77,1,9,60,1,1
16500,3,0,0,2,2,19.48,1,50,63,1,1
5550,1,0,52000,0,2,27.95,2,0,22,0,2
12000,1,0,48000,0,1,20.9,0,73,20,1,2
3000,2,4,33000,2,1,14.73,0,0,5,1,1
7200,4,4,30000,1,2,23.02,0,71,16,1,1
4750,11,0,43800,0,0,25.34,3,39,22,0,1
25000,7,4,60000,1,2,25.18,0,6,33,1,1
35000,1,4,102000,0,2,28.43,0,0,32,1,2
12000,5,0,57000,0,4,20.13,0,0,18,0,1
2000,1,4,24000,2,9,13.5,0,0,10,1,0
2400,10,0,30000,1,2,1.6,0,0,9,0,1
28000,6,0,75000,0,2,12.27,0,5,25,1,2
30000,1,3,74000,0,2,12.15,0,0,25,1,1
28000,9,0,93000,1,1,15.45,2,0,19,1,1
10000,0,4,30000,1,1,24.64,0,0,16,0,1
28000,0,0,122000,1,2,8.46,0,0,16,1,1
8000,1,4,75000,2,2,24.32,0,0,39,0,1
7200,1,0,72000,2,2,25.35,0,62,75,1,1
8000,10,4,20000,1,2,8.46,0,0,6,0,1
15125,2,5,44525,1,2,26.39,0,36,23,1,2
11000,5,0,56000,1,2,14.87,0,0,12,1,1
8400,10,4,37440,0,1,29.68,0,0,24,1,0
10000,10,5,40000,1,2,13.77,0,37,14,0,2
1800,3,3,65000,2,12,9.21,0,0,21,1,1
2800,1,0,120000,2,2,14.06,0,10,31,0,1
19075,1,0,43000,1,2,30.76,0,0,20,1,2
12000,2,5,0,1,2,26.2,0,21,21,0,2
11500,10,4,40000,2,1,25.8,0,59,24,0,1
23000,8,0,0,0,2,20.26,2,0,27,1,2
19000,0,4,40000,1,2,19.42,2,0,29,0,0
17000,3,5,73000,2,1,6.67,2,0,27,1,1
11175,4,0,35000,1,11,6.45,1,0,9,0,2
7200,5,0,41000,2,2,19.49,1,0,9,1,2
2400,2,5,0,2,9,28.85,2,45,40,0,2
22000,4,4,50000,1,1,25.01,3,27,17,1,2
10000,2,4,87000,0,2,14.64,1,41,31,1,1
8350,10,0,20000,0,1,32.53,2,59,34,0,1
12000,8,4,65000,1,2,9.25,0,28,11,1,1
25000,1,0,0,1,2,19.02,0,5,30,1,2
18000,9,0,86000,0,1,21.32,1,61,35,1,2
8000,3,0,65485,0,2,18.73,4,0,42,0,2
10000,7,0,63000,0,5,7.94,1,52,27,1,2
35000,1,4,135000,1,2,10.14,0,33,20,0,2
11500,4,0,80000,2,1,13.21,2,0,30,1,2
15000,3,5,65000,0,2,18.41,0,0,33,1,2
2400,1,3,54000,0,9,12.84,0,0,19,0,2
8000,10,4,43000,1,2,14.85,2,37,22,1,1
14200,1,0,65000,0,2,14.05,0,0,21,1,2
8000,11,4,50000,0,1,19.44,0,0,37,1,1
24000,1,4,83448,1,2,14.05,0,0,10,1,2
8875,3,4,32000,2,2,6.56,1,47,14,1,2
11200,1,5,61182,2,2,12.65,0,13,31,0,0
8400,1,4,72000,2,2,20.97,2,0,42,1,0
35000,1,0,110000,1,1,20.39,0,0,48,1,2
3125,6,0,42000,2,1,8.09,0,0,7,1,0
8000,5,0,0,0,4,14.28,0,0,25,0,1
25000,6,0,0,1,9,19.48,0,36,35,1,2
